ICN,Δ Accuracy,Δ AUC,Δ Precision,Δ Recall,Δ F1,Δ Val Loss,auc_mean,auc_std,auc_var,auc_min,auc_max,auc_median,accuracy_mean,accuracy_std,accuracy_var,accuracy_min,accuracy_max,accuracy_median,precision_mean,precision_std,precision_var,precision_min,precision_max,precision_median,recall_mean,recall_std,recall_var,recall_min,recall_max,recall_median,f1_mean,f1_std,f1_var,f1_min,f1_max,f1_median,val_loss_mean,val_loss_std,val_loss_var,val_loss_min,val_loss_max,val_loss_median
12,0.016885906040268545,-0.004116669375197037,0.010817238007810124,0.025641252011528674,0.01742500157980947,0.0038106142346448556,0.677629592504474,0.0014445278130371083,2.086660602637771e-06,0.6758248412003705,0.6798226704263668,0.6776617738147634,0.6716134751773051,0.002863845682285795,8.20161209194699e-06,0.6667109929078014,0.6773492907801418,0.6709663120567376,0.6853575981751922,0.0023118444770008724,5.344624885839437e-06,0.6825767540297024,0.6897701083747595,0.6845105447650628,0.8635093441041717,0.002566840625924809,6.588670798898064e-06,0.8583805562253838,0.8677744956193232,0.8644411622859899,0.7592230720307549,0.002025601627908283,4.1030619549846855e-06,0.755275024955406,0.7634429609400459,0.7590408114077596,0.6292259663343429,0.0006920821373128625,4.789776847875398e-07,0.6278221547603607,0.6303793072700501,0.6292024254798889
77,0.010449664429530207,-0.008984035512946194,0.001392864265453996,0.024528029333047614,0.012752993327789227,0.003444903322770291,0.6743176871526455,0.0017594056385735661,3.0955082010444576e-06,0.671638495185931,0.6783219865744228,0.6740228818143261,0.6673625886524823,0.003151408708577548,9.931376848498408e-06,0.6625000000000001,0.6709663120567376,0.6667331560283688,0.6789676535744288,0.002584667343442985,6.680505276260618e-06,0.6741601139135687,0.682509824011732,0.6788906927770679,0.8625720980807188,0.0028503479561405387,8.124483471074546e-06,0.8569887647473854,0.8663827041413249,0.8633524011110218,0.7557367251726139,0.0021025194267847614,4.420587940007321e-06,0.7530848386924086,0.7585857096667575,0.7546540454018773,0.6289967250823975,0.00042637336353872735,1.8179424513532774e-07,0.6280196249485016,0.6294040501117706,0.6291334360837937
44,0.005275167785234851,0.000638416250308525,0.003763793059797978,0.006266178419015433,0.004385920128680111,0.003344664512368175,0.680865098748678,0.0013440471909349242,1.8064628514600609e-06,0.6787734613597509,0.6832137183334103,0.6808969520080096,0.6639450354609929,0.0021382714087490907,4.57220461747382e-06,0.6603280141843972,0.6667109929078014,0.6645833333333333,0.6805751984429141,0.002557074460755175,6.538629797846367e-06,0.6755480960858535,0.6832627263215498,0.6808449156546319,0.8471970545418822,0.003101637009495232,9.620152138670524e-06,0.8431027784476062,0.8531701185149462,0.8466212969661246,0.7494930462692353,0.0016772004264183314,2.8130012703778328e-06,0.7466911017451658,0.751780172652668,0.7494218371654863,0.6289338916540146,0.0007312034778958734,5.34658526087021e-07,0.6276518642902374,0.6301769256591797,0.6289613306522369
54,0.00797986577181194,-0.0048438324335699804,0.007083070532188307,0.00602343450823232,0.006760742919754506,0.003323596837483909,0.6771348084351188,0.0015416893879769463,2.376806169000731e-06,0.6747621244006783,0.6802627015036894,0.6772331390900324,0.6657313829787234,0.0028890679687281783,8.346713727931162e-06,0.6604166666666667,0.668927304964539,0.6667996453900709,0.6828257457729517,0.002495329101692715,6.226667325754572e-06,0.6777692382660299,0.6859320034320034,0.6837110176007102,0.8469926832426833,0.002693197461837412,7.253312568447479e-06,0.8425948253534461,0.8528220980807187,0.845625128383749,0.7512651869696982,0.002081862077835644,4.334149711130145e-06,0.7477783086328673,0.7545564107082506,0.751681602651572,0.6289206856489181,0.0012131596520679373,1.4717563414055987e-06,0.6269246399402618,0.6306852102279663,0.6290537297725678
67,0.015013422818791852,-0.01092175149884118,0.010717128450919608,0.014557394734859966,0.012511872212159644,0.003110932751554364,0.6729992057065431,0.0012847607540811684,1.6506101952272123e-06,0.6713694739126049,0.6753103296506043,0.6731846801476509,0.6703767730496454,0.002690281507212357,7.2376145880487916e-06,0.6646719858156028,0.6731382978723404,0.6710106382978723,0.6852897215671516,0.0016805689089010739,2.8243118575649463e-06,0.6818982436183099,0.6883116692151248,0.6852783804427867,0.8541776071948485,0.004266853231801085,1.820603650173137e-05,0.8463435191883468,0.8611554314140522,0.8539584617170825,0.755556795729308,0.0022075799471114217,4.873409222888467e-06,0.7510416585552562,0.7589499372856332,0.7554055003378457,0.628787379860878,0.0008020375839433835,6.432642860577399e-07,0.6274902880191803,0.6297162294387817,0.6288575381040573
72,-0.008087248322147838,-0.0120959000613208,-0.0016176788501294087,-0.0074610397256364034,-0.004961334620019203,0.0030033113166802175,0.6722002789774115,0.0023460686072719413,5.504037910026906e-06,0.666984859626627,0.6763721440288488,0.672359166025219,0.6551196808510638,0.002898966669759556,8.404007752376812e-06,0.649822695035461,0.6583333333333334,0.6561613475177306,0.6769264353192221,0.0023104925252010093,5.338375709009736e-06,0.6726919687639502,0.6804139415063215,0.6775543360955372,0.8356398154846432,0.0032852661253226756,1.0792973514192666e-05,0.8289642668953014,0.83960951245434,0.8354428457876735,0.7425179361094277,0.0020363255212183335,4.146621628365117e-06,0.7387099629288552,0.7449529718077574,0.7425254102272072,0.6287199187278747,0.0008160474213129833,6.659333938315697e-07,0.627355307340622,0.6299388527870178,0.6289156764745713
0,0.0011543624161072517,0.0021708302338444025,0.004666815784326944,0.00882355671158422,0.004350901369679605,0.002965966495259417,0.681907800269307,0.0014230842159871813,2.0251686857918504e-06,0.6794080198328258,0.6843085088365758,0.681998490674975,0.6612234042553191,0.003038905714273511,9.234947940244199e-06,0.6539893617021277,0.664627659574468,0.660372340425532,0.6811874688537359,0.0026625647993846575,7.089251310922262e-06,0.6751689246559287,0.6851830764116135,0.6809972506700133,0.8493501661174075,0.0026631284382219646,7.09225307846656e-06,0.8444495797944074,0.852064522323143,0.8490342192928401,0.7494669145644455,0.0018787785277851617,3.5298087564665797e-06,0.7455234524556492,0.7521372018309743,0.7497784924790978,0.6286965095996857,0.0005005323471958181,2.50532630589355e-07,0.6277879357337952,0.6294549882411957,0.6288065314292908
83,0.014342281879194547,-0.003854602469268872,0.015679426331066372,-0.00010394445263613366,0.008140730148216565,0.002912775275483938,0.6778079108729134,0.0015709199870850897,2.4677896058234187e-06,0.6754999989733542,0.680379464704306,0.6774958008601435,0.6699335106382979,0.004042934709662771,1.6345321066595992e-05,0.6625443262411348,0.6794769503546099,0.6699246453900709,0.6886542749489974,0.0035771664136944143,1.2796119551263357e-05,0.6812503313399514,0.6961675534987156,0.688340916643271,0.8418339116183944,0.0031024148810396197,9.624978094096077e-06,0.8365792094240371,0.8472244549830756,0.8429062731648937,0.7522949612934364,0.0026188788631211746,6.858526499702856e-06,0.7482966982166068,0.758843491805641,0.7521162443712466,0.6286631673574449,0.0006743268608702168,4.5471671529108073e-07,0.6276667058467865,0.6294331431388855,0.6287170827388764
28,0.004979865771811929,-0.004277047609436288,0.006317877394995957,0.005031118362220317,0.005319753101000286,0.0029092484653129155,0.6775204662301684,0.0020722215404659627,4.294102112771128e-06,0.6747791638574833,0.6815252246398071,0.6768610741871446,0.66375,0.0010389374991821737,1.0793911272069093e-06,0.6624556737588653,0.6646276595744681,0.6645833333333333,0.6823069270281509,0.001335420011493924,1.7833466070984323e-06,0.6802686256277305,0.6841535601376649,0.6825448999978658,0.8461572310192998,0.00246479735487169,6.07522600058248e-06,0.8430101858550134,0.8516465494913771,0.8466549669997945,0.750189891281799,0.0006880042540651233,4.733498536117067e-07,0.7491728082566208,0.7512783210605717,0.7499914642531977,0.62866095662117,0.0006170969900379472,3.8080869511389423e-07,0.6278175294399262,0.6297520697116852,0.6285915493965148
69,0.015999999999999945,-0.0005345214709394571,0.0037794156443066973,0.029288064699885683,0.015406733913722333,0.0028365214367046788,0.680066995913094,0.001814931472604482,3.293976250250273e-06,0.6771580245241117,0.6831841613142322,0.6801216703324611,0.6710283687943263,0.0039161023644032076,1.5335857728484394e-05,0.6625443262411348,0.6773936170212765,0.6721187943262412,0.68058579091858,0.0026134951360536926,6.83035682617631e-06,0.6753602434716985,0.6846226066213984,0.681352864667446,0.8665796738382945,0.0035777365692976856,1.2800198959289974e-05,0.859648697407318,0.8701790004376211,0.8668456671042877,0.7577169999613171,0.0027364979232241712,7.488420883810201e-06,0.7516501036014938,0.7616715357619571,0.7582628757398104,0.62861536860466,0.0006329911585202426,4.006778067647989e-07,0.6275357306003571,0.6300208568572998,0.6284797877073288
9,0.014281879194630783,-0.002885133029876809,0.007884549297066603,0.019246099729391862,0.013554043819563738,0.002589671349356268,0.6784675676428973,0.0016546386218953219,2.7378289690676498e-06,0.675787110693876,0.6812070340425189,0.6784287004004903,0.6698936170212766,0.00254741330501195,6.4893145465519045e-06,0.6667109929078014,0.6730939716312057,0.6698803191489362,0.6833691670172986,0.0016371312661979558,2.680198782762922e-06,0.6806970219441496,0.6861282777798172,0.6833524652776428,0.8581251283837492,0.00396118680678829,1.5691000918273608e-05,0.8531251283837491,0.8663827041413248,0.8567236132322339,0.7563344852180939,0.0022063721650915948,4.868078130890971e-06,0.7535681263584255,0.7599059514647918,0.7562118356632932,0.6284606337547303,0.000704442675018868,4.962394823877384e-07,0.6270466923713685,0.6295288562774658,0.6286500483751297
